date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:45:44	36429/36429	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2022:22:00%20GMT	https://gramentheme.com/html/gratech/assets/images/about/about-two-image1.jpg	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/about/about-two-image1.jpg	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:44	37514/37514	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2022:22:00%20GMT	https://gramentheme.com/html/gratech/assets/images/about/about-two-image2.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/about/about-two-image2.png	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:44	4210/4210	---M--	200	added ('OK')	image/png	date:Sat,%2020%20Jan%202024%2010:59:06%20GMT	https://gramentheme.com/html/gratech/assets/images/about/singature.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/about/singature.png	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:45	31497/31497	---M--	200	added ('OK')	image/png	date:Sat,%2020%20Jan%202024%2013:33:24%20GMT	https://gramentheme.com/html/gratech/assets/images/shape/service-two-shape-right.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/shape/service-two-shape-right.png	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:45	1044/1044	---M--	200	added ('OK')	image/png	date:Sat,%2020%20Jan%202024%2012:14:30%20GMT	https://gramentheme.com/html/gratech/assets/images/icon/service-two-icon1.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/icon/service-two-icon1.png	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:46	52673/52673	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2022:32:06%20GMT	https://gramentheme.com/html/gratech/assets/images/service/service-image1.jpg	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/service/service-image1.jpg	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:46	2010/2010	---M--	200	added ('OK')	image/png	date:Sat,%2020%20Jan%202024%2012:46:34%20GMT	https://gramentheme.com/html/gratech/assets/images/shape/service-two-item-shape.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/shape/service-two-item-shape.png	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:46	31083/31083	---M--	200	added ('OK')	image/png	date:Sat,%2020%20Jan%202024%2013:33:10%20GMT	https://gramentheme.com/html/gratech/assets/images/shape/service-two-shape-left.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/shape/service-two-shape-left.png	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:46	79218/79218	---M--	200	added ('OK')	image/png	date:Sat,%2020%20Jan%202024%2011:04:14%20GMT	https://gramentheme.com/html/gratech/assets/images/shape/about-two-circle.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/shape/about-two-circle.png	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:47	1005/1005	---M--	200	added ('OK')	image/png	date:Sat,%2020%20Jan%202024%2012:14:40%20GMT	https://gramentheme.com/html/gratech/assets/images/icon/service-two-icon2.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/icon/service-two-icon2.png	(from https://gramentheme.com/html/gratech/index-2.html)
